,Reference_1,Reference_2,Test_1,Test_2
b1162,1536.5209459984328,1663.4885741370242,1882.1454679284764,1599.5940638016914
b1163,272.9134281694037,259.08240818431454,116.52960821792358,154.44336715393044
b1164,44.658806314955974,69.5789517518002,2572.412645183194,3154.5143877418845
b1165,22.753981218300215,32.86546756771196,1216.6791270555161,1086.0350927957859
b1166,28.049659056123787,13.435045175394611,758.6436576508205,920.6899767843574
b1167,0.0,8.706552960960675,796.7068447453537,1222.2449353700845
b1168,7.715142625046287,5.933321680523194,12.230054456640643,19.73382991373958
b1171,298.000305321331,89.49366443130114,88.91490944158693,80.552462100805
b1172,50.94057227066896,29.523533400067368,53.37562244825565,43.28341473428872
b1174,1903.1263203553383,779.3291127086437,1645.5838696159526,2717.442539159106
b1175,9591.612947454161,8018.32699075491,9238.543787345086,9335.570168465527
b1176,7302.400159331763,9676.419398406926,6359.407223363509,5562.823056763433
b1177,360.3728649851897,193.14942401020028,885.0084219307377,944.3297307790424
b1178,1098.3147319188859,1142.4716472416233,2064.270706920615,1794.055054228042
b1179,881.9927989994263,954.0312103327974,1667.8663631557267,1950.2102026441971
b1180,1092.512989013708,1333.7834943494347,2268.2874074796537,2151.6679830840408
b1181,624.6391823139668,531.4103195675581,1155.5462045492338,1178.551850207191
b1182,7.545073484296815,8.247713724007447,24.741336639426482,21.46522971175078
b1183,17.947176047853905,36.70820226184323,102.0952602874485,127.0318742187805
b1184,36.4601262142737,34.79017288811824,65.66791830815757,69.5623306109049
b1185,1235.2953716133559,975.0037729573008,507.0433632425832,479.7551331967091
b1186,1465.9089387300035,1386.2587773378057,415.27415615079536,345.99211473181276
b1187,1408.4582696124899,1169.19540315216,759.9921689572316,697.5338147648625
b1188,1695.4764299842964,1863.918373963978,12510.50135621395,14584.83453568374
b1189,413.4394703359346,467.77745253617496,13356.78184801614,11404.212320751123
b1190,253.40127028210497,312.48935516226953,6594.836123750304,5439.091882648061
b1191,238.04455601075935,309.4552748305061,162.26435118862997,188.28834633022595
b1192,473.7517269271473,405.01420020385694,603.8027695462589,644.3746459138302
b1193,1032.9505031344916,1158.9449966396887,946.8806808677489,841.1455939064447
b1194,21.4644452241035,10.871698636359687,14.161083068134266,15.687266949119621
b1195,105.49015861849036,53.45600581347946,1127.8707021041866,1515.752475217685
b1196,27.494632485357112,13.620728778032792,19.92608550198329,19.73555168465347
b1197,250.15030972902352,396.22763567009343,2230.4111230368517,1826.060286190704
b1198,2004.6239999653576,2092.6544273080417,823.8063453116722,843.5377196830827
b1199,741.0764984887787,886.8361969826508,611.6329181438214,475.38269294224494
b1200,1623.8008926811508,2017.872344672128,809.3161088736883,929.3735250054336
b1201,97.6377926461002,93.74672735692381,97.31661403857967,86.71347106511787
b1202,29.545536436216686,45.70500285154668,58.6879647911119,57.376586707664984
b1203,5832.667513278202,5978.891300414089,3132.2288717225074,2673.3298646078824
b1204,1333.220854265214,1364.0081475337754,665.0785479991197,463.57708273990136
b1205,134.40220943877887,73.36203317437467,489.5461081854121,427.4419806308055
b1206,130.67643883360836,212.58176029839697,68.08595495068317,74.168774876112
b1207,40864.95955967318,46877.0318737412,13701.836370654299,12598.628151077733
b1208,1853.6741538258113,1580.7747203689767,1654.829414486141,1591.6614204478142
b1209,2419.3765111542375,2704.947451599804,2373.9461802873334,1748.0876253215663
b1210,835.7186575804682,792.6544145396163,677.133082303196,636.5451196452108
b1211,1009.7992088697122,944.1258042481621,588.7727419357902,623.2612720220295
b1212,192.3463886849423,174.88996699958054,104.39026277212172,129.75045868861346
b1213,92.41513703161024,104.86064925496115,57.76445120892619,61.17896791731211
b1214,1462.469946123566,1267.5054800729238,1093.8239903477058,1083.0265574811835
b1215,7531.188709608929,7520.351520718558,10844.29006654502,10103.936716943665
b1216,1156.8317390385419,1489.9749259190476,326.7058202829132,246.61078721203293
b1217,88.62736722265889,41.22751529687946,293.94477390135495,504.71960841234215
b1218,262.5537610304003,319.90943510514376,1644.2949435937826,1415.1141902749682
b1219,2510.260936704244,2262.513331868669,776.887386264428,592.9077146607871
b1220,130.5896663963947,98.98538222590555,196.77470712542447,211.22398078972637
b1221,1567.2503431876148,1733.4153243653545,3390.1655427226915,3174.0027757758157
b1222,267.72914825509275,164.92854303954744,538.4456447302997,588.4080761001209
b1223,1.9608629249829277,2.48452598236929,2.348543551275775,3.2097419827013756
b1224,14.472158242428597,14.313230035641084,24.710374937886787,24.794838926456062
b1225,15.18111565586985,18.52270595370024,56.15219523944365,66.38761585789483
b1226,11.723076079996073,9.304791930882269,58.744891655748624,70.40488116050777
b1227,17.108663377514855,49.27699293875142,41.964717990465154,47.719584002940294
b1232,6924.088819369486,7560.339745705135,4494.78691410999,3945.544276157181
b1233,553.9659688095988,369.7803939650396,122.22151666148959,95.60247081024457
b1234,1344.3452180183842,1562.6505506516592,2559.1321199770873,2696.70424159713
b1235,887.7338774698803,880.6247106925,3783.8542269530276,4577.979376005957
b1236,8958.581373852703,8998.421244541492,9369.615131204251,8693.213810779209
b1237,148016.95363457297,108153.29962252326,128555.30137042272,131810.69694017732
b1238,440.8795885162223,371.82475756448343,224.7449034729205,138.99203904276678
b1241,26874.46561277776,30551.222439037494,65846.9534652493,68720.1835638506
b1242,39.654160559443774,56.084970965041336,68.01436308945414,88.35198987873358
b1243,34435.29580519687,39771.73341572349,53156.12620033872,35323.91303984349
b1244,1234.1023375226957,1533.419655426539,822.9349592630736,557.1636458155488
b1245,1841.6551454685155,2023.65786343278,1037.4216233891711,734.6828163529088
b1246,1490.120909092529,1468.0933993859155,2070.500391444688,1608.439823764933
b1247,2643.6251393090315,3121.217463305208,2433.4689561366,1756.0723947183967
b1248,843.2701655807765,994.3349175798808,949.7898326310839,774.7449029228151
b1249,1132.9754657162973,1001.4694622294484,1470.4681994865648,1357.347686706764
b1250,184.6229153701881,181.1594718339181,207.72049150877956,172.3469011757312
b1251,3595.6573505173055,2990.2817004922363,1258.961247361682,994.7586215379414
b1252,2441.6993242603935,2642.651596604926,16336.063426579909,11496.652166215164
b1253,1518.019083643623,1124.802714813632,403.8620264167961,315.96727669088864
b1254,1005.5094089373399,910.2135485947382,1059.432422357623,1161.1633220195629
b1255,800.1321747458717,898.8813587971141,685.520701200279,713.6014752152604
b1256,44.90768582604379,42.762676538895775,4.790012768591626,6.321519154032384
b1257,110.40520202242571,94.84777024322074,3832.746944250621,5011.452746524967
b1258,135.96753599990438,119.65385737149978,8278.669834524608,10744.35489103359
b1259,32.323102348762305,33.276963869217774,826.0135846131499,1827.4848980179338
b1260,11398.54094436932,12506.698698626536,4822.364045607223,3875.048009041132
b1261,7850.268265169157,8847.87308294854,5081.886007246102,3548.9652972610493
b1262,3293.785277291732,4239.287983404451,1868.0571476270145,1296.362176098043
b1263,5074.082676567032,6089.685567921387,3096.0818262869893,1909.333070604487
b1264,10550.745950569895,11294.790448682374,3034.7164080384405,1965.9428772525198
b1266,664.7882662934949,794.4314426421856,1908.512495941691,2147.656810441131
b1267,1849.3287951459536,1787.9268641808453,4000.1289592634284,4916.207284108337
b1268,30.33108886257727,33.3603593601392,26.654568628187274,28.873156131855417
b1269,1962.9982500294057,2234.0138439322345,413.44658000560787,337.8947842549759
b1270,439.8986446932856,367.226378146928,499.00700590322646,479.8711591182541
b1271,526.7334704318132,684.3032936643624,1063.0613546023153,822.5549084632223
b1272,2548.9183735144056,2565.013678105558,2598.6175658288967,2111.0710608705585
b1273,920.3179405554968,803.3577994178565,646.3354727778981,760.9490753372963
b1274,7036.383496503358,7958.578285851906,5836.682513102321,5308.616058334317
b1275,1961.136177623606,1973.7940567477124,1298.577382607139,1450.033122921193
b1276,3444.2193695643577,4220.293996008545,3736.698093903158,3937.6258103487107
b1277,1899.7809155048653,2514.664876890066,1670.623824522505,1681.9295535885308
b1278,278.01125502061876,211.4080495725982,442.59101966693316,381.5306766523994
b1279,844.4867825047152,715.1903737061916,483.63136944203114,564.0468845735336
b1280,904.1286852686308,930.6910859186207,966.0670878840109,1130.2762822817638
b1281,2598.4153447324247,2760.8749458874818,483.54189743767205,346.1890504120098
b1282,747.3479437121723,770.6056638142113,217.43462576430923,238.06609870440977
b1283,168.6145488857795,77.60779993227528,1159.5465526696555,2119.880760860069
b1284,1008.7624428140759,1134.592457332379,1203.109048336917,1206.44313468428
b1285,487.3058222212985,613.008288731059,1052.209119662449,904.1808543934902
b1286,15857.957836167116,17756.172678793482,7426.2606899688235,7399.228788627855
b1287,1436.2932866837698,1371.2026815586032,7249.027470675427,11224.129760022299
b1288,61937.48716857518,75680.31324598621,40510.15590291109,38904.58536510693
b1289,19.247944358740046,23.176942465387636,30.21662117729343,43.84501001486203
b1290,389.0072295741647,422.7782601831528,573.8255906481063,645.7350699119241
b1291,764.3127832682706,868.2791452121496,1178.9042224726036,1086.336682041385
b1292,160.58975479343255,141.27362506130302,158.14797930975203,151.83697200770987
b1293,226.50043762201798,269.8917857322052,317.7029324623832,271.3484004506594
b1294,459.7519267802464,534.5398757481148,796.8520440489954,866.6804381115082
b1295,234.20761344219721,277.39719771372336,103.12135412201107,101.53691367502114
b1296,422.00507750205344,416.973076756584,55.932136549052295,65.72165582404088
b1297,5835.2621465359725,7360.899379740997,840.8533875983281,913.215341130827
b1298,1519.9148524010557,1772.5808715330522,156.76426328925447,185.22369656084655
b1299,1344.8239897789729,1529.3837988532139,394.02205747791396,428.5315780429212
b1300,1214.5250071129194,1238.625975434806,117.45075574548302,134.09105927854264
b1301,607.8366789693595,701.9972585050008,86.85427708954796,104.47655401984099
b1302,327.70149957790704,414.1213997126833,46.14814140958783,45.88930638334387
b1303,104.55673410928149,143.01614266852167,141.80921869008802,114.70357419381503
b1304,807.8061742037911,901.5062402056662,1329.7529620770474,1243.851816750284
b1305,9.638652176641735,9.907589516871795,59.40655953563168,59.32540519723095
b1306,36.17338938914136,27.878831541830976,56.566766089876346,85.97326237448134
b1308,245.74397730721017,218.21162840945652,127.3351045510775,94.60547393330718
b1309,4.43171931469562,5.258132967316503,1.8893079064909846,1.6087004975475274
b1310,1.1954647755646932,1.2243532024527681,3.335480830730414,2.6885127355810625
b1313,5.524276342528263,5.673115479198971,15.293523316592424,11.681882083699886
b1315,8.741922468213199,15.199014488424464,19.28511794284003,19.83001483136334
b1316,10.84137653214275,5.1790793797018075,10.474098256056388,9.565738742226795
b1319,0.0,0.0,2.0670310698472054,1.1495124364031755
b1320,195.164571524303,138.8112461290854,43.03083611873172,35.509110813835946
b1321,123.05941528672464,132.69341524598372,381.6856976590912,391.5881003680921
b1322,112.58611334275328,151.09229837673504,353.84352032982287,290.9406400533553
b1323,1325.6800662659605,1503.2101534951532,1479.823956247947,1403.3262576603825
b1324,152469.30760235203,149716.0738955592,92363.21299415856,85196.1716060772
b1325,236.4298672589974,176.13767224872532,634.7321790990259,682.3253322536522
b1326,650.4757048285131,689.390705325578,1677.8115275069736,1448.4138449024879
b1327,48.27303193906566,53.935899360546536,248.7149632514525,277.67061211415535
b1328,197.6452716415067,175.5591815789692,159.3882614255392,136.86020451815196
b1329,460.9227542141215,596.850081786879,388.3198413482693,339.4340318112126
b1330,210.8060020649058,220.79525533816232,206.26301356353267,145.51455471188038
b1332,13711.258649358826,8260.549019622546,1795.479213384668,1852.296741990896
b1333,3690.0406675214517,4329.327971536786,9645.633209848447,11160.679434864085
b1334,19742.327408720565,21181.41889177521,18164.55883299741,18668.53984592482
b1335,183.9948167719575,189.64711170345603,158.74614421963904,159.83868866315055
b1336,4.981759462600264,10.360410456879155,10.949184392493805,7.8422438369759515
b1337,7.038773699379798,5.4712235660482555,13.438601671247458,13.108393667624151
b1338,2.59928775723864,4.333251499558326,8.358645430819731,7.77635722415622
b1339,38.03601344916654,57.54809474728746,28.18618794930166,23.548881476790473
b1340,189.68330487767628,185.28973064949574,549.461398466574,568.802890288179
b1341,867.8059887645644,881.3366545675327,803.196224599324,573.1699689150679
b1342,571.9059242340668,534.1586257052452,1163.1254825120982,1238.6653580354928
b1343,206.23712585530674,201.3783914250545,521.792389184857,517.0390110193913
b1344,1723.1530781985714,1718.6409558801838,695.1782809091708,641.5301285857685
b1345,24.112742226500032,13.629366939961203,51.83687769456784,44.41034560760331
b1349,16.14074219601536,28.537057845788304,47.308878381561605,34.85552647009978
b1350,7.7131548991227845,5.290335885015814,14.658369502795727,15.689534783888522
b1353,14.69191991685273,15.111266135550263,8.40208942771416,13.89970357502597
b1356,3453.207295734791,3668.4722730000317,2335.4769299889085,2421.457299199849
b1357,1.8149487542202403,11.701755530723453,3.979791040433166,9.965780214761255
b1359,13.750622607002617,8.914088757040862,39.678042109760725,33.809833224442
b1360,6.1913720903650695,5.250414901841934,25.714610632358095,35.17734947054075
b1361,10.294775992910507,28.990008090345274,44.31887721319651,56.15809545231464
b1362,2.5467654741288386,1.869694795294186,33.33872513842728,36.83491700226177
b1363,145.00938659913126,110.73087373245694,67.5438306141138,42.74759411666354
b1368,32.37788224868278,36.2912959770604,20.903831334002273,9.42132502971774
b1370,417.275612360299,320.3486204094132,349.28927324154733,303.8016077608749
b1372,10.29421292357342,10.874084444680763,19.78881633085251,15.529627622829658
b1374,26.62197750656581,32.99111787802387,39.83562784399902,52.31848157691753
b1375,0.0,0.0,3.7454885186410456,7.4101060836813755
b1376,2652.7245497183703,2371.9710962953573,1495.3875993339268,2032.737889106329
b1377,2.487658652853273,5.176263809346542,3.5935924393064003,4.10749174687214
b1378,1514.072565458809,1832.6606122400153,3966.516595335395,4014.0457509946627
b1379,226.49462150606448,151.69459174193042,1181.6896448949267,1259.0655744430724
b1380,84.41868020144881,92.54011799875748,967.1168818286529,577.5004161264857
b1381,149.08467087202519,176.25297693453422,158.34276955567708,137.84035707407278
b1383,79.90973473164131,66.4623578560098,92.73540228445148,106.97250015705015
b1384,59.59901639205049,83.17863276632613,55.76149270915641,40.565102084841
b1385,108.94861787840667,134.5081756601079,244.89491315287438,253.05637341021935
b1386,20.62526423678474,11.766297270573094,31.50226458173622,23.683310498597276
b1387,1.2671240489630757,3.582332967979222,6.717839097256981,9.056168683347515
b1388,4.72225208110728,2.84569496803982,3.4125843123165627,1.7623654769710506
b1389,4.267094039750298,0.0,1.8232004512428395,0.880035237619015
b1390,3.127906604583842,6.934384544866963,7.642158724282359,3.1838175470124694
b1391,0.0,3.6928451080147804,11.880975941511776,6.871570578202036
b1392,6.949088991352033,7.969520199325007,13.539546957015204,38.08615125442913
b1393,4.941929544341964,2.2134303897064256,11.471858062760608,15.507243310525777
b1394,1.318930864231489,6.4748213232522716,9.903099953925183,5.374172278135437
b1395,9.01264315104388,7.346583252935218,20.359629312071757,18.26554837366657
b1397,86.79034788336325,64.0600417074703,104.19838670003077,112.86463422045982
b1398,86.33415651960074,86.17811665820511,130.78494087957012,141.03454761432062
b1399,385.06304233369667,591.4223750801959,504.7454672662796,440.7809358987164
b1400,304.2401772926795,252.02799230482353,601.8732732068025,661.2704296501354
b1402,381.3330203032172,410.74847300688714,1150.1865181797089,1216.3292479261252
b1403,474.2763239557687,375.8561178271961,885.7610802644749,1210.7249451778705
b1406,396.7787632517418,405.68885970703343,981.1570955779255,972.6316064985839
b1407,7.439855602760712,5.598974316404282,7.193243499897369,4.859132019320946
b1410,17.566866553697498,23.45984233414401,20.06192107481803,15.098413975143632
b1411,24.563227176776923,17.88029614491423,29.809401738937353,22.687900143374687
b1412,1028.82261756364,1096.4922693624114,1480.834913827551,1131.616204727639
b1413,797.09117778613,919.9024819268175,1986.6222688943549,1909.8387616951552
b1414,1140.1540533477994,989.4451058998028,2487.197349477713,2653.117935410424
b1415,5928.066520219549,7882.684304142912,385.7066174618319,249.75175596389374
b1418,3199.9787583689767,3441.5080693749724,504.2534770295406,558.8931912224155
b1419,33.83667541677266,5.699967396536577,0.0,0.0
b1420,43.792075489101485,36.530791128174066,5.606974323737278,17.55082029004633
b1421,23.52085602347196,25.73121679204427,45.2135401966557,33.45061112468825
b1422,2522.9403469061303,2804.4881785347065,1499.9870617351198,1470.0377695856823
b1423,65.96254225166146,51.65835738805888,148.19166533020234,122.22277484709281
b1424,1035.1479786404866,1073.3309474999628,511.8039005775237,538.3104882768502
b1426,171.95560131095056,111.67661168903535,34.07776981366753,7.785377944375613
b1427,350.814248224642,250.80284334951304,297.30612761145176,368.6478094867696
b1428,241.17173275442184,218.56101648949738,1415.89896827244,1643.4364568177803
b1429,104.24516619414662,130.56667362378423,848.7168708982125,780.7329646012274
b1430,805.6000648740278,654.1874482049587,6722.869299106152,5633.612393949022
b1431,2539.745796593497,2191.9572639033004,12702.69410219856,9142.977068930351
b1432,709.9246259725279,655.924520647907,379.6922713937436,437.1512482620482
b1433,42.870320906356454,46.049591829277716,27.960194368020478,30.132062135780973
b1434,127.06663902909071,77.56323483082868,46.737686994864006,72.04894189614696
b1435,1022.6320048356243,1022.8556509279252,228.2272708872424,238.29895642605783
b1438,160.33644878981096,170.5717743639013,250.67627144144626,233.0991471892513
b1439,258.86042821802073,377.43419651896534,287.43970030863665,264.3727572343949
b1440,104.48795015639975,163.8326759893248,230.81987985639307,199.738680872255
b1441,34.10117637384126,34.42910110343774,61.09826693841388,63.09232103645701
b1442,42.1744697544353,35.8205436290057,20.042703124754222,32.61031934063745
b1443,12.600460382115877,13.611781177882625,12.170170281544443,10.346017711880057
b1444,54.221488875560325,49.27224305442749,151.37670884852463,149.91736288197984
b1446,1858.5228893396115,623.3194629660256,1534.0735784489177,1600.1693877736018
b1447,88.21665915214695,69.27010169823369,127.81371899698598,47.40465427704746
b1448,782.5740444123452,855.7615452897033,3410.2986516002024,2281.197237606505
b1449,353.0958511694577,433.6847392623766,4069.082920609459,3842.548369071022
b1450,150.10925608650504,141.86966728277596,729.6795862298993,698.8940668344967
b1451,218.77281431719257,322.8963614996967,389.3504244476779,334.05408647969483
b1452,14978.545008694708,15252.166181259989,44144.38535015945,27164.589042865588
b1453,42.666010296896616,58.3790193009839,8.182009056743803,12.15963210553566
b1454,47.01074052811703,98.28946164529955,656.1567362585264,511.84168184645046
b1456,12.954859354391878,12.060767512002892,40.23954529331323,43.31042274190045
b1457,2.3084250972257636,9.075809217803394,3.6153037935045953,3.0549664050161063
b1459_1,6.285726069393938,12.860660338234826,2.6247993421190814,1.863340967529989
b1460,3.699289685632049,3.1551249871244718,2.403669070436877,1.4034831424827363
b1461,118.92577259827867,105.73566780579942,49.93138520049756,66.59490127205623
b1462,37.22630316102313,34.650262205495565,254.06468950072775,209.19982612117946
b1463,48.86418852207278,78.70002848903549,250.30431579771093,210.42693693785694
b1464,828.0134146620851,827.3634852020747,819.9506635165251,698.2959971732623
b1465,6.951419848928664,4.133021751829386,14.893742992324109,33.76107374245833
b1466,4.4582657665091086,9.562193992872944,36.59616583188334,55.96539049410067
b1467,16.49021976448907,15.18410512547906,58.81907620328082,77.61537963892457
b1468,18.54591465694831,19.702331682072202,69.69866912383466,80.59597004674973
b1469,0.7089097528556747,1.1306786175349242,8.076842475378047,11.969672785755304
b1473,118.59543624264452,139.71749657072155,73.17555065501918,71.66275026744164
b1474,7.432334073276023,10.872356694739679,14.020000927878424,19.552369849563433
b1475,3.3355569107867202,1.8793900215407033,16.196732119624762,9.017242831965197
b1476,13.067266546396251,15.06076009597344,49.57441769143598,44.399414555735454
b1477,78.02845334190405,120.15703858714666,832.452734087513,1373.1107704278302
b1478,1641.3659885645202,1657.0867851646426,31567.03450098604,33218.27556632398
b1479,6048.816976672183,6583.8479641104495,3357.393869873783,2903.582209118612
b1480,1645.8763564103901,1188.471281670761,898.6064771022146,1105.9105605524182
b1481,6.074590699063978,4.373874389214718,211.0206431838381,317.8521577575896
b1482,9856.885555236851,8874.49092674085,133242.72521264708,106991.80834397691
b1483,24.43133229154863,16.235711768014095,17.510595549471557,14.929619616176291
b1484,24.905356754695237,29.54662321130328,40.22520757378309,48.60002946841871
b1485,20.219922703959405,11.634203879609238,23.975085967585276,21.281935732916107
b1486,19.163687573294595,17.4755907297887,11.028572968262017,10.676439816603498
b1487,55.12251368554589,62.000200481441304,102.50244482390447,90.44286847454684
b1488,31.58611750525443,40.93774435378877,30.463920241435833,48.1622078189881
b1489,94.973282622082,89.71553286308014,854.9890136688991,960.2789314705931
b1490,294.6548414825055,238.71859749850202,3398.5752317841834,3863.8520421013322
b1491,534.7933481592821,622.9664655981989,201.6334697560586,155.41121337670023
b1492,3222.9534291025166,3655.355910747684,28658.989224072357,25593.318721790136
b1493,6166.885479976928,7436.487639827564,95450.85761776482,86830.2424180109
b1494,102.45366928683595,112.18957260535502,254.22355671645053,117.13053673047494
b1495,71.28502490196516,89.97772375426632,508.4436043846997,222.4906200593671
b1496,20.595693948612915,22.620703500951294,131.02311800513644,54.291378138046575
b1497,3.00947601689991,2.2012328246327715,2.0817711986148915,1.9066180099450953
b1498,43.14721342540418,39.23377322654991,2.8295257177526594,2.972378893424354
b1499,7.140411997286515,8.517898544181941,4.340843519335918,1.394518665126295
b1501,25.803714177352333,35.62346497409692,30.27665183867811,40.55190899533246
b1502,6.58040383153304,6.759758353781909,1.7121203933345037,5.786887743908443
b1505,1.7541995839734161,4.698349854133525,1.2301203529428735,1.2885939355060727
b1507,226.51161312695143,215.14389939087366,332.2395183825193,249.9478395697997
b1508,48.73236673768395,26.466100086278377,102.0468405421651,77.2572439969686
b1511,35.82922642589973,39.56381100993372,70.7261912342867,48.90367776524239
b1512,62.13194366998483,26.832554775010482,93.88948089240294,99.50230401352128
b1513,13.191456988943647,5.078141206924568,10.866413780575733,8.967514782060128
b1514,9.03564097990328,4.661104657650766,14.266586465412791,8.758866948323499
b1515,0.48366183666503204,3.710770472295186,7.390316491914959,6.052660205409449
b1516,18.065969138340815,22.628094128059566,52.19267793823127,42.664589222348
b1517,17.005599830553987,34.72880350326116,61.05886953884448,58.178942310831815
b1518,4.213786298809238,17.520860494595503,22.113596939155585,32.15423412118451
b1519,559.5346555863807,425.8933522072315,2395.611738439238,2925.464005179028
b1520,188.1488228856535,304.47261759351215,183.55955798128417,157.9672832731329
b1521,12.098672218989256,15.344121562403256,46.4234528437792,51.79016939509771
b1522,23.70880484474113,21.19098980125663,19.87420321882804,28.171197993438994
b1523,89.14128032876705,51.62953691845721,143.10374984188013,140.00100819516734
b1524,433.362056665511,592.1327266639596,321.4166923292925,296.123631767633
b1525,203.09806245443886,226.66760378804537,310.97235371304896,254.6780241377305
b1526,134.418660547537,118.79969849033314,218.86115590844983,185.375149936947
b1527,5.858556077006991,3.2260185417818628,3.0461939433521596,2.886274061822468
b1528,161.28484627914,96.46282782688823,318.9154910056456,241.08897200936767
b1529,298.7170803543291,410.86442854409637,813.2413395670478,1095.7860176196416
b1530,132.1425058744141,160.73047442687107,111.94213117996465,123.2413589844197
b1531,168.6145488857795,267.6783371137212,304.5160719512749,288.5908809486999
b1533,539.3804770990114,563.2634624895506,414.80182461517177,377.3812251899368
b1534,31.86314697311223,45.413326111179344,111.0959175320214,122.7937076798539
b1535,39.08712395409811,51.15944041660448,38.4465253254065,28.434174681271607
b1536,66.08625276990811,63.82989092446577,3168.7828737591763,4237.812038489108
b1537,29.221506409414634,13.97820360479531,450.4752258418261,731.8249107464447
b1538,1785.569581172879,2110.472545923429,2030.2888784449892,1392.4853905835196
b1539,11074.74288218342,10087.71510746156,6546.851826627946,5125.933907308257
b1540,1195.2365917491702,1205.840771405484,517.9884313928902,484.00375566813454
b1541,21.386815419998428,28.11503512867047,4.420829468627402,11.140444635406908
b1542,14.083101370359573,22.29013932474591,43.60381005278445,36.77164390360262
b1546,34.342372838184126,14.928031752112515,51.1855063909612,42.405630252905205
b1547,3.0162772045210406,3.8506630357258844,8.580109659682062,7.634337160532455
b1548,26.172566088749967,10.784562167826616,12.835367524472572,15.559140499990136
b1549,0.0,4.661104657650766,1.2212447917351241,1.2792680026323224
b1550,1463.421912919123,1362.0941723229237,115.70435765651408,95.02506737987031
b1552,0.0,4.448836542911332,0.0,0.0
b1557,19.82511450609487,10.439584338542192,1.1525557401636197,0.0
b1558,2.6661061945618827,18.0650308358212,0.0,0.0
b1559,12.183968199083528,19.046312719539962,43.64980905095511,27.75069097908395
b1562,39.22713521958589,40.39227732550515,71.18889245775853,191.97967314759262
b1563,351.8957446449821,209.60004243545265,838.0441959379891,947.257213065491
b1564,338.4211923747693,320.4172951703174,480.57713376602777,555.5862420660359
b1566,67.81218257661001,50.39616434807888,62.98064239231755,52.247911833796906
b1570,3924.108224142627,3144.635770089735,2333.0502437807477,2538.4405943536244
b1579,11.803070007825008,23.831438286361614,14.812026328877705,10.332428826999545
b1580,13.923568239105327,15.908152764392952,16.981855741919397,10.71694744055293
b1581,10.302565384859982,5.752430331053106,5.41901182235947,2.0663259060958823
b1582,50.167767418473595,44.70729650149897,31.668518971838452,29.446491567640486
b1583,3421.3483829517772,3644.325017551208,2630.8713399588555,2792.8425256385235
b1584,2388.343384621458,2106.766752543257,900.6239096722754,853.8668223417778
b1585,432.76360122272865,649.7168368714828,940.2853895351325,681.4165709773293
b1586,730.954478026544,515.0019275504736,1063.9641050555665,1402.7903794796393
b1587,8.054185411594789,11.42762209609862,11.319864663628652,8.021980240196527
b1588,68.52933916955863,64.68509103064953,41.39178752732725,38.46225186948124
b1589,17.53033137209896,37.72217061159717,22.301691936411203,27.624325638951433
b1590,92.77047007516707,80.6508513592979,44.75841838076649,36.38321686905012
b1591,304.35468700221344,423.77390845441664,286.9330964600119,361.81853981482357
b1592,23.574490375018037,28.818905541227355,38.278642396790744,46.340316801927415
b1593,85.89230448706508,103.28579694111143,145.9881164935396,147.11496945968508
b1594,401.8082642250399,522.4703727911311,258.05129309978696,232.750273548443
b1595,64.30831270856405,67.18367038563596,120.56627050185014,108.95571300969517
b1596,96.5085283116985,74.80522876640666,373.50452226320914,442.8324270375823
b1597,23.06336910085482,21.771056734418,163.61667816942844,173.49272225067799
b1598,789.7425785263458,665.5746017790486,1130.5560390102994,1115.1535833898347
b1599,14.440127778506469,0.0,0.0,0.0
b1600,46.978181459857026,56.899849570367,4.052234190178762,3.2564459323353256
b1601,28.141048120533046,12.54019747354132,20.89096156572762,22.083371033476194
b1602,36122.3587196494,39244.87383342308,3280.455428502348,2243.990914463502
b1603,52642.388927739616,58488.52183809941,6195.394054573106,3800.349904913797
b1604,2932.00745023342,4112.939047050159,1430.8228527335436,1101.2475416964885
b1605,33.40018666705233,39.984123697508934,55.55141655634279,54.244370907802
b1606,248.7845698871908,275.89825481936265,406.81240297853714,362.2068928975401
b1607,170.14509908223087,178.71898407705828,30.528341236051155,32.297347595896255
b1608,1774.6959627315557,1904.2848954161868,1311.198076710936,1166.5507636894804
b1609,440.95570787581016,567.249618853002,212.53706391646756,259.5399683115697
b1610,309.5290238980807,280.61533820998864,376.81681203049516,308.961138494293
b1611,609.9025497131701,732.0110102495439,1294.2543442017254,1467.4461959160496
b1612,7554.235491928869,9638.058577003014,765.9757635606666,729.5775220729397
b1613,1784.956736148317,2305.2602583104585,1804.7051498031337,1681.0855258718834
b1614,5537.905519383022,6090.379562943143,13467.820528821196,14651.710655667983
b1615,1.692703980700836,5.466543663322998,4.55480682594275,3.0303282341751885
b1616,1.1174905911412498,0.5392087998256079,0.5123150362445905,1.568660484787594
b1617,4.455862799425316,6.848884442957795,7.129488375503241,3.5026836658074876
b1618,666.9076276940311,658.9292636057559,501.5059158176422,446.79507161564726
b1619,2473.331301307545,2369.778047383725,22889.021449482552,24805.501829528894
b1620,52.968344513644645,67.2384566792647,90.39895134078158,63.41431177373411
b1621,48.38265830688914,27.990142144695586,7.316424585548555,9.139738206310986
b1622,415.58608903636525,488.96582322566513,262.7294170291724,287.51316272342
b1623,419.16523904398747,377.0621662484348,703.2203797691973,822.144992190792
b1624,2071.851735959926,2611.7324602183858,2272.8429063227018,2192.964106293966
